GO.ID	Description	p.Val
GO:0003676	nucleic acid binding	0.847
GO:0046983	protein dimerization activity	0.864
GO:0019901	protein kinase binding	0.865
GO:0005506	iron ion binding	0.865
GO:0008028	monocarboxylic acid transmembrane transporter activity	0.865
GO:0035091	phosphatidylinositol binding	0.867
GO:0005543	phospholipid binding	0.867
GO:0005198	structural molecule activity	0.875
GO:0003727	single-stranded RNA binding	0.904
GO:0015171	amino acid transmembrane transporter activity	0.932
GO:0004725	protein tyrosine phosphatase activity	0.932
GO:0000049	tRNA binding	0.932
GO:0038023	signaling receptor activity	0.934
GO:0008017	microtubule binding	0.939
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.947
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	0.950
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0.951
GO:0001664	G protein-coupled receptor binding	0.951
GO:0051015	actin filament binding	0.951
GO:0008146	sulfotransferase activity	0.951
GO:0005254	chloride channel activity	0.951
GO:0004672	protein kinase activity	0.957
GO:0044877	protein-containing complex binding	0.975
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.978
GO:0020037	heme binding	0.987
GO:0004674	protein serine/threonine kinase activity	0.991
GO:0001098	basal transcription machinery binding	1.000
GO:0001099	basal RNA polymerase II transcription machinery binding	1.000
GO:0099094	ligand-gated monoatomic cation channel activity	1.000
