GO.ID	Term	Annotated	Significant	Expected	P_value
268	GO:0032781	positive regulation of ATP-dependent activity	3	1	0.35	0.31462
269	GO:0140673	transcription elongation-coupled chromatin remodeling	3	1	0.35	0.31462
270	GO:0034501	protein localization to kinetochore	3	1	0.35	0.31462
271	GO:0006335	DNA replication-dependent chromatin assembly	3	1	0.35	0.31462
272	GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	3	1	0.35	0.31462
273	GO:0061817	endoplasmic reticulum-plasma membrane tethering	3	1	0.35	0.31462
274	GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	3	1	0.35	0.31462
275	GO:0034389	lipid droplet organization	3	1	0.35	0.31462
276	GO:0045661	regulation of myoblast differentiation	3	1	0.35	0.31462
277	GO:0008210	estrogen metabolic process	3	1	0.35	0.31462
278	GO:0060213	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	3	1	0.35	0.31462
279	GO:0051403	stress-activated MAPK cascade	3	1	0.35	0.31462
280	GO:0008209	androgen metabolic process	3	1	0.35	0.31462
281	GO:0006434	seryl-tRNA aminoacylation	3	1	0.35	0.31462
282	GO:0038203	TORC2 signaling	3	1	0.35	0.31462
283	GO:1903076	regulation of protein localization to plasma membrane	3	1	0.35	0.31462
284	GO:0006121	mitochondrial electron transport, succinate to ubiquinone	3	1	0.35	0.31462
285	GO:0085020	protein K6-linked ubiquitination	3	1	0.35	0.31462
286	GO:0061668	mitochondrial ribosome assembly	3	1	0.35	0.31462
287	GO:0097037	heme export	3	1	0.35	0.31462
288	GO:0042796	snRNA transcription by RNA polymerase III	3	1	0.35	0.31462
289	GO:0006108	malate metabolic process	3	1	0.35	0.31462
290	GO:0042760	very long-chain fatty acid catabolic process	3	1	0.35	0.31462
291	GO:0070125	mitochondrial translational elongation	3	1	0.35	0.31462
292	GO:0006999	nuclear pore organization	3	1	0.35	0.31462
293	GO:0006273	lagging strand elongation	3	1	0.35	0.31462
294	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	3	1	0.35	0.31462
295	GO:0015910	long-chain fatty acid import into peroxisome	3	1	0.35	0.31462
296	GO:0071816	tail-anchored membrane protein insertion into ER membrane	3	1	0.35	0.31462
297	GO:0098968	neurotransmitter receptor transport postsynaptic membrane to endosome	3	1	0.35	0.31462
298	GO:0006750	glutathione biosynthetic process	3	1	0.35	0.31462
299	GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	3	1	0.35	0.31462
300	GO:0006048	UDP-N-acetylglucosamine biosynthetic process	3	1	0.35	0.31462
