"HOG","z_obs","orb_count","non_orb_count","n_perm_valid","orb_p","non_orb_p","orb_q","non_orb_q"
"N5.HOG0007311",-2.96814120737384,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0007326",-1.27161002287141,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0007350",1.8968745606035,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0007351",0.208852972782737,4,5,9,0.5,0.6,0.936493425878901,1
"N5.HOG0007352",-0.0623828934476552,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0007378",-2.22810852894123,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0007383",-0.155466771718929,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0007397",1.2940602991673,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0007398",0.855489670136672,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0007399",0.489685027300589,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0007428",0.516022958124016,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0007430",-2.1775101072001,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0007434",1.04624634986076,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0007439",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0007443",-0.0399800731585028,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0007447",0.963005630897441,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0007453",-0.119192601212104,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0007455",1.42210092701793,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0007456",0.235764572995837,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0007460",2.42353789852116,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0007470",1.02263310428082,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0007476",0.909067552994017,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0007477",2.26203912876405,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0007481",0.713418822358027,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0007489",0.897082191787509,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0007492",-0.742782900237106,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0007493",0.657481967580824,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0007495",-0.316905025675927,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0007497",0.0895400820706244,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0007598",-0.327934758159456,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0007601",0.542837447924093,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0007610",0.391526895168291,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0007617",0.462066045697493,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0007627",1.24651028429608,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0007630",-2.51559522182505,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0007633",-0.86261352521869,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0007634",1.97664830209302,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0007636",-3.53131475838418,9,0,9,1,0.1,1,1
"N5.HOG0007639",0.603097843258023,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0007641",1.22208255448639,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0007642",-1.35821030085064,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0007643",-0.12823134866088,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0007647",1.93018036376409,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0007649",0.732404432977341,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0007654",0.5806470705518,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0007655",-1.15540707493313,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0007656",-2.46717175175875,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0007657",-0.289139752537265,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0007664",1.22741419500422,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0007693",2.08746191598387,0,9,9,0.1,1,0.924216435365664,1
"N5.HOG0007698",2.15755802589797,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0007700",2.96418834818787,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0007702",3.27763603816261,0,9,9,0.1,1,0.924216435365664,1
"N5.HOG0007710",-1.21818248263813,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0007712",-2.80125708436609,9,0,9,1,0.1,1,1
"N5.HOG0007713",2.32047549661819,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0007731",0.69808272191776,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0007745",2.52662432031235,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0007753",-0.196827676568575,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0007772",-0.881399842879806,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0007808",-2.30743981402589,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0007812",2.20158515637885,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0007833",1.61669901188815,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0007834",-0.298082823601937,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0007841",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0007845",-0.207241721239599,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0007847",-1.79238998184804,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0007849",-2.37851365760209,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0007851",1.28053118506611,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0007860",0.698965690664358,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0007861",1.10074293829734,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0007869",-1.53909966549334,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0007879",0.164007463208131,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0007935",0.239902113330818,4,5,9,0.5,0.6,0.936493425878901,1
"N5.HOG0007953",1.84418061074575,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0007968",0.2667337113337,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0007994",0.349203609132272,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0008038",1.37967633100908,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0008044",-0.957489337671003,7,2,9,0.8,0.3,0.951321949262116,1
"N5.HOG0008052",0.950582169569392,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0008057",1.28732689553839,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0008066",-0.233986247855924,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0008075",-0.726245428682004,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0008092",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0008098",-1.87444675203167,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0008105",2.58677246555391,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0008106",1.14344868910677,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0008129",0.931365702463253,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0008133",-0.480449155871332,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0008143",-0.791287582724525,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0008147",-0.426106879033363,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0008196",-0.246858966195712,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0008201",-0.042162885690919,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0008204",-1.3849220473009,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0008231",-2.06226592231136,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0008266",1.77940876534258,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0008337",-1.35552977559506,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0008359",-0.814794725967523,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0008361",-1.53643406722143,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0008362",-0.455111778664924,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0008375",-2.24268002802953,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0008379",2.26104323580222,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0008396",2.51598553396821,0,9,9,0.1,1,0.924216435365664,1
"N5.HOG0008397",0.667308542119974,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0008511",-0.113192083599255,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0008527",-0.0105576915101783,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0008556",-0.0967948995916608,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0008559",1.43198932021336,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0008564",0.381011467721987,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0008573",0.153037074898619,2,7,9,0.3,0.8,0.936464361187368,1
"N5.HOG0008576",-0.326135456391701,6,3,9,0.7,0.4,0.94024330996738,1
"N5.HOG0008583",0.824158235048161,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0008591",0.166552155224646,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0008597",-0.11529324958399,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0008598",0.390586317926572,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0008600",-0.227704819961611,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0008643",0.466789693015711,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0008741",-0.39397484224195,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0008802",1.82860878470523,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0008807",0.739835422114223,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0008809",-1.96511726714784,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0008813",1.03637737143818,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0009071",-2.71920635338825,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0009102",-0.117005376966981,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0009104",-0.978651157843519,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0009118",-3.90683171390592,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0009124",0.394985064229469,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0009292",-0.0212308358760667,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0009293",-2.08013301944639,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0009307",-0.204368363314078,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0009319",-0.280136267394363,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0009320",0.674024847079753,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0009510",0.766808493464261,0,9,9,0.1,1,0.924216435365664,1
"N5.HOG0009537",1.23526229312497,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0009538",-1.34767820864709,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0009546",-0.790161472299522,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0009547",0.944231560756499,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0009549",-3.24208532989669,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0009557",-0.123574006044226,4,2,6,0.714285714285714,0.428571428571429,0.94024330996738,1
"N5.HOG0009581",0.664237671868641,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0009642",-0.913475883465979,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0009655",1.12538013907256,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0009661",1.59435579301948,1,8,9,0.2,0.9,0.928729988770207,1
"N5.HOG0009677",-0.0529943787062392,4,4,8,0.555555555555556,0.555555555555556,0.936493425878901,1
"N5.HOG0009695",0.685511937564428,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0009705",-0.482055508545991,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0009710",0.623642518729019,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0009715",-1.01043773926842,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0009732",-0.775158477087256,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0009733",0.30271548883703,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0009735",-0.686597962335099,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0009746",1.14985289349046,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0009762",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0009763",-0.397695013833447,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0009768",-0.757242012489902,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0009774",0.973094203224134,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0009783",0.164872556211794,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0009784",2.93456809285778,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0009785",-3.41393091896467,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0009786",0.749120937327348,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0009787",1.21012831428337,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0009795",1.80159994541132,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0009801",0.723897211531381,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0009803",0.342545925425372,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0009804",-2.22887962393952,8,1,9,0.9,0.2,0.962433119260841,1
"N5.HOG0009817",1.83394893700924,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0009818",1.08929619255763,3,5,8,0.444444444444444,0.666666666666667,0.936493425878901,1
"N5.HOG0009836",1.54929411894538,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0009838",-0.353880714685372,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0009839",-0.226241139512673,6,2,8,0.777777777777778,0.333333333333333,0.951321949262116,1
"N5.HOG0009842",1.42532718298179,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0009846",2.78679639218066,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0009847",3.09901860647008,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0009903",0.0936491551158394,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0009904",1.19152062021259,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0009906",0.995571048464155,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0009909",2.00073643428411,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0009913",0.0890968847082097,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0009914",0.690996712534646,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0009915",-1.44108119081669,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0009931",-0.878143547954643,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0009935",1.89065544617249,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0009943",0.98372810513391,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0009947",-0.544149019318503,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0009960",1.22787631014715,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0009961",-0.130722556607315,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0009962",0.432737131234193,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0009966",3.24060617902558,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0009968",-1.07875244893597,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0009973",0.827316384356304,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0009975",0.851423508225104,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0009976",0.951030277867786,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0009982",-0.75840466398869,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0009992",0.829829123490229,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0009994",0.0366803804398043,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0009995",0.218479754582311,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0009999",0.726067484024253,1,8,9,0.2,0.9,0.928729988770207,1
"N5.HOG0010004",-0.633692387027644,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0010007",0.0315675407114492,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0010012",-0.750568105103928,6,3,9,0.7,0.4,0.94024330996738,1
"N5.HOG0010013",-0.624408440262115,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0010031",0.293049504504033,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0010051",-0.880333100247852,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0010230",-0.297195221601852,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0010231",-0.441039262326153,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0010235",-2.30995617626387,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0010275",2.72561353990956,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0010312",-0.469376399993888,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0010334",-0.157474494917579,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0010357",0.173381017959232,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0010372",-0.997652555997194,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0010394",-2.32586743242517,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0010395",2.5428030814804,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0010407",1.83757385358325,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0010468",2.42419645148083,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0010469",2.38558300592319,0,10,10,0.0909090909090909,1,0.904057352043929,1
