HOG,error,coef_.Intercept._Estimate,coef_.Intercept._StdErr,coef_.Intercept._z.value,coef_.Intercept._p.value,coef_orb_weavingTRUE_Estimate,coef_orb_weavingTRUE_StdErr,coef_orb_weavingTRUE_z.value,coef_orb_weavingTRUE_p.value,qvalue
N5.HOG0057109,,0.328064381390177,0.277934417916429,1.18036615921682,0.237854615242293,-0.422436135733639,0.163049066105046,-2.59085283850371,0.009573842197318,0.0369529436229987
N5.HOG0036053,,0.334994184971244,0.128907825834995,2.59871099990503,0.0093574516784055,-0.166489450114455,0.0643664203864995,-2.58658861429204,0.0096931242661177,0.0372779747290633
N5.HOG0061469,,0.194422018656141,0.236386615420698,0.822474734071248,0.410806760699417,-0.33828418980592,0.130823295816254,-2.58581002485256,0.0097150460140947,0.0373453910193498
N5.HOG0061639,,0.375113427736715,0.136672955369429,2.74460610530282,0.0060583566017634,-0.177417836304665,0.0686384853715518,-2.58481572465173,0.0097431054992153,0.0374111041815971
N5.HOG0041458,,-0.108488694102941,0.356556008970488,-0.304268309532039,0.760923486603019,-0.635546032640471,0.245964613210413,-2.58389214751305,0.0097692338389928,0.0374859067747837
N5.HOG0035988,,0.0715465119493736,0.179019209561649,0.399658294350446,0.689408213950338,-0.240678601901387,0.0931635302379942,-2.58339933326435,0.0097832012715591,0.0375022176597112
N5.HOG0038324,,-0.080209426260813,0.186869104694464,-0.429227861887375,0.66775740865464,-0.253086376919202,0.097971116208391,-2.58327542559453,0.0097867158842548,0.0375022176597112
N5.HOG0058528,,0.0517778839930679,0.229784615820384,0.225332247801747,0.821720814549554,-0.325461256624941,0.12609474179525,-2.58108507929236,0.0098490305804166,0.0376692032837794
N5.HOG0066465,,-0.125489958737256,0.298467885007003,-0.420447106844717,0.674158861490781,-0.466782071651886,0.180838785837685,-2.58120551677921,0.0098455950065955,0.0376692032837794
N5.HOG0072795,,-0.485351957396526,0.4070974869307,-1.19222538330026,0.233172883021495,-0.889684639537034,0.34485890062486,-2.57985117369738,0.0098842902860575,0.0377739801593115
N5.HOG0066293,,0.11063179325326,0.116078393826123,0.953078256914704,0.340550421769118,-0.148075162538323,0.0574152391269077,-2.57902195984981,0.0099080487867102,0.0378477658375799
N5.HOG0066104,,0.199700827622447,0.104104942338919,1.91826461967877,0.0550774661927737,-0.131656463551023,0.0510756794182134,-2.57767424830526,0.0099467717535632,0.0379445455372948
N5.HOG0054513,,0.310417894871117,0.269186969490939,1.15316835528164,0.248841289416535,-0.400887746569753,0.155516324692286,-2.57778562709075,0.0099435664727354,0.0379445455372948
N5.HOG0067996,,0.108819730962142,0.0717421804381028,1.51681661050194,0.12931299206946,-0.08890871420082,0.0345063892624387,-2.57658700609396,0.0099781090033247,0.0380103832268552
N5.HOG0060151,,0.328172899476833,0.140650930738296,2.33324371018527,0.0196353579252683,-0.182490274025175,0.0708284322555131,-2.57651155353605,0.0099802870090208,0.0380103832268552
N5.HOG0004305,,-0.245088369261983,0.333097596686467,-0.735785462579233,0.461861269654535,-0.556423016229294,0.215977528574999,-2.57630050635603,0.0099863813239191,0.0380103832268552
N5.HOG0061264,,0.255191948258333,0.135968853666227,1.87684121309702,0.0605398600178972,-0.175794942501307,0.0682259083387796,-2.57665961189388,0.0099760135715755,0.0380103832268552
N5.HOG0057095,,-0.162027771770319,0.260400030065535,-0.622226394250189,0.533793012787115,-0.38252438032928,0.148518880575914,-2.57559428704256,0.01000679861412,0.038054027899445
N5.HOG0049459,,-0.0901292544009651,0.233123705417882,-0.386615570644801,0.699040828975584,-0.330504165930721,0.128353067754776,-2.57496117320828,0.010025133971385,0.0381067115575245
N5.HOG0019286,,-0.125462756932367,0.282673291540232,-0.443843690533141,0.657155598074913,-0.428789398189276,0.166587776556052,-2.5739547465837,0.0100543422835542,0.038183597563594
N5.HOG0049904,,-0.401477310104468,0.393087796904417,-1.02134259385847,0.307092152925802,-0.790355628540596,0.307125171160123,-2.57339906577874,0.0100705015934645,0.0382000443143361
N5.HOG0052386,,-0.415346486455198,0.423586003912717,-0.98054818293945,0.326815597835895,-1.06109440678918,0.412395032244393,-2.57300482261959,0.0100819802853264,0.0382032458242923
N5.HOG0072637,,-0.328786224565847,0.428672940172168,-0.766986188663545,0.44308972722006,-1.34569106540136,0.522976271374156,-2.57313981352435,0.0100780486105822,0.0382032458242923
N5.HOG0063149,,0.248175129451285,0.121585864383102,2.0411511709068,0.0412358034571723,-0.15526970294378,0.0603593835830751,-2.57242028872074,0.0100990208823238,0.0382507712806595
N5.HOG0043616,,-0.143414035454966,0.961939636782239,-0.149088393877496,0.881483883882015,-1.10384798576282,0.4293881925534,-2.57074601702175,0.0101479720336924,0.0384019661976125
N5.HOG0066368,,0.0892097350610097,0.150077805084234,0.594423239405316,0.552229068820229,-0.195268818875237,0.0761029457733984,-2.56585099158531,0.0102923031938,0.0388789339367114
N5.HOG0058217,,-0.101600967109446,0.259519430201246,-0.391496571299723,0.695430222551167,-0.378361021339689,0.147590046918251,-2.56359442415016,0.0103594518325066,0.0391152095300974
N5.HOG0065187,,0.330270401116313,0.172338588283755,1.91640423891905,0.0553136616879908,-0.22814195284568,0.0890306738013064,-2.56250956108492,0.0103918726331797,0.0391380848285928
N5.HOG0066709,,0.0111299685702353,0.14264644283307,0.0780248588691409,0.937808278750131,-0.184260943064581,0.0719019031515331,-2.5626712922501,0.0103870336273692,0.0391380848285928
N5.HOG0061971,,-0.617554787955853,0.422328006759744,-1.46226340207452,0.143669043385991,-1.01280505214847,0.395425838537892,-2.56130215438974,0.0104280617446257,0.0392123014545645
N5.HOG0040642,,-0.573647021847888,0.415883699107656,-1.37934480980798,0.167788466856924,-0.938185713278869,0.36649473399157,-2.55988865941099,0.0104705702981806,0.0393078601566931
N5.HOG0041381,,0.720335281286505,0.149954690339197,4.80368623120162,1.55770869460172e-06,-0.194524350315961,0.0760093927650928,-2.55921463439577,0.0104908947291947,0.0393340996567983
N5.HOG0049615,,-0.310619949645636,0.415880663887725,-0.746896830311625,0.455125839428954,-0.934712945547066,0.365457760088009,-2.55764974130517,0.0105382176315189,0.0394423684621037
N5.HOG0038921,,0.662465059773409,0.202827035786975,3.26615757708544,0.001090175667449,-0.275713761159696,0.107817983261851,-2.55721497303549,0.0105513988336811,0.0394545278591022
N5.HOG0068903,,-0.151513905472925,0.421988667703225,-0.359047332473586,0.719559680619982,-1.61669270174108,0.632473809524545,-2.55614173645611,0.0105839997700404,0.039541654377885
N5.HOG0067408,,-0.0275677531128577,0.183304531963785,-0.150393188960021,0.88045441457942,-0.244332015464258,0.0956004672919366,-2.55576172779718,0.0105955644785553,0.0395564067521752
N5.HOG0055798,,-0.231988777139696,0.309713447089363,-0.749043282814775,0.45383111815323,-0.486749675957522,0.190456030706223,-2.55570629164444,0.0105972524921354,0.0395564067521752
N5.HOG0059811,,0.419676177791456,0.158379877940995,2.64980743291018,0.0080537660684435,-0.20644849508221,0.0808131362538916,-2.55464030542767,0.0106297579916592,0.0396603300065796
N5.HOG0014840,,-0.216542520073027,0.324000684510501,-0.668339699344088,0.503916777564707,-0.522952508506032,0.204756579277462,-2.55402053673395,0.0106486975566462,0.039696721707044
N5.HOG0042940,,0.031165298153926,0.236173880250196,0.131959123171921,0.895016623918388,-0.332556072295175,0.13020910011129,-2.55401559500018,0.0106488486920307,0.039696721707044
N5.HOG0063434,,0.244833905952871,0.19764509120602,1.23875530861358,0.215436129173288,-0.266820515034079,0.104488788826556,-2.55358032216243,0.0106621683332865,0.0397214646932377
N5.HOG0010235,,0.0505203042858602,0.372868282250699,0.135491021067575,0.892223662946306,-0.680971376878191,0.266699031122411,-2.55333277369739,0.010669750089563,0.0397214646932377
N5.HOG0020713,,-0.167476358889944,0.339739408163,-0.492955350088773,0.622044136516906,-0.566919604408416,0.222080484356268,-2.55276642633284,0.0106871138482368,0.0397522286318311
N5.HOG0014838,,0.123042997143342,0.333909569836762,0.368491975846916,0.712506427232263,-0.549308525557401,0.215319565936027,-2.55113149225187,0.0107373806714367,0.0399217395986386
N5.HOG0059399,,0.382371744408296,0.133256552658785,2.86944046487073,0.0041119873476517,-0.170032220731731,0.0666615101030254,-2.55068060217877,0.010751280429474,0.039955948203937
N5.HOG0044549,,0.591498037868466,0.180819812217873,3.27120148292024,0.0010709158292344,-0.239638161724151,0.0940427634920658,-2.54818289920169,0.0108285681996434,0.0401494350867839
N5.HOG0059714,,-0.0433938406597098,0.309142144295432,-0.140368569800177,0.888368789625433,-0.483076744978614,0.189584393990383,-2.54808286067638,0.0108316740061547,0.0401494350867839
N5.HOG0068219,,0.0986911248117655,0.0814267517242614,1.21202335500214,0.225503440651399,-0.1002358394747,0.039363358647653,-2.54642497282627,0.01088326038746,0.0402879617905723
N5.HOG0056509,,0.327604300000735,0.158721607568829,2.0640182834506,0.0390159828963428,-0.206154348862497,0.080974151477341,-2.5459278683542,0.0108987706473108,0.0403102799125566
N5.HOG0029404,,-0.10141778340181,0.334439827654178,-0.303246727858858,0.761701840777747,-0.548556406660126,0.215536668312947,-2.54507231161082,0.0109255110566397,0.040391612993804
N5.HOG0019865,,0.153453401715288,0.22152126964671,0.692725362038695,0.488481919729686,-0.30520480418683,0.119969595926292,-2.54401793913138,0.0109585456407536,0.0404781282744905
N5.HOG0027490,,-0.0559818194229821,0.28011388645994,-0.199853781368987,0.841594938248254,-0.416177458723416,0.163593764732648,-2.54396895507326,0.0109600825174213,0.0404781282744905
N5.HOG0062493,,0.139746397234846,0.128904485058283,1.08410810664703,0.278316868904836,-0.163468323061723,0.0642635357308464,-2.54371816307111,0.0109679541269353,0.0404781282744905
N5.HOG0069519,,-0.0524806875155742,0.233448209332518,-0.224806554163035,0.822129767095996,-0.324639523270716,0.128035984003627,-2.53553347363285,0.0112276197546787,0.0412217488204288
N5.HOG0045380,,0.0456902648603958,0.333649982263559,0.136940708194925,0.891077661432278,-0.542436220296744,0.214018386660748,-2.53453092867478,0.0112597986801011,0.0412947492427913
N5.HOG0034624,,0.162482163992117,0.168840561883424,0.96234081538003,0.335878432838513,-0.220062838729567,0.0868181551759216,-2.53475598834885,0.0112525677656154,0.0412947492427913
N5.HOG0064033,,-0.126841481557482,0.356670735724334,-0.355626264935612,0.722120471315115,-0.612184517243378,0.241544341308931,-2.53446019031514,0.0112620722762235,0.0412947492427913
N5.HOG0068362,,0.230501771328427,0.134731263646668,1.71082616676792,0.0871132076027084,-0.170732808688778,0.0674240878825661,-2.53222274191008,0.0113341966235934,0.0413807659987813
N5.HOG0064009,,0.186207665457027,0.113460647545865,1.64116519237874,0.100763128981779,-0.141703483599007,0.0559416981475423,-2.53305652655152,0.0113072717052291,0.0413807659987813
N5.HOG0036054,,0.732188887642727,0.3090461275359,2.36918965295131,0.0178271094449607,-0.478459784088856,0.188875206266102,-2.53320588523814,0.0113024545550453,0.0413807659987813
N5.HOG0052307,,0.332031282831296,0.24281584397772,1.36742017074373,0.171493643500404,-0.34079994332874,0.134607158210397,-2.53181144197438,0.0113474994447192,0.0414115533157101
N5.HOG0019739,,-0.462701832485889,0.420832458195545,-1.0994917893688,0.27155361337264,-0.939384739139774,0.37121780917528,-2.53054868576151,0.0113884278705681,0.041525273461204
N5.HOG0035676,,0.532612365256049,0.289094381216895,1.84234768940892,0.0654243082201443,-0.431318449252543,0.17068275495249,-2.52701832339537,0.0115035500783336,0.041837396630826
N5.HOG0056862,,-0.145670989121639,0.299868468399213,-0.485782949768857,0.627121064271868,-0.45515355109565,0.180139648638218,-2.52667058327483,0.0115149452832954,0.041843046105498
N5.HOG0056086,,0.349724955796041,0.17804763079658,1.96422133915168,0.04950442918693,-0.233045691630741,0.0922430561587137,-2.52643072915713,0.0115228109747394,0.0418537422663363
N5.HOG0026437,,0.323132391568224,0.19876915757813,1.62566665525666,0.104020587161877,-0.265009123423206,0.104966557292324,-2.52470053566846,0.0115796917241562,0.0420337646386216
N5.HOG0048631,,0.136748246488529,0.182545340225796,0.749119349304567,0.45378527366118,-0.239696402784413,0.0949434593350353,-2.5246225960503,0.0115822598722121,0.0420337646386216
N5.HOG0031990,,-0.400416340106927,0.371300911402062,-1.07841464378561,0.280848754818023,-0.65814877516663,0.260779241590898,-2.52377747228483,0.0116101395766782,0.0421169686242412
N5.HOG0064493,,0.252160326989606,0.125956151784769,2.0019691251007,0.0452880522444597,-0.158013886411802,0.06261696173791,-2.5234997359531,0.0116193147838993,0.0421322781053615
N5.HOG0064093,,0.080034695868522,0.163612600908956,0.489171955117676,0.624719962700522,-0.211075135366461,0.0837007861182321,-2.52178199459568,0.0116762046020231,0.0422664674129429
N5.HOG0025257,,-0.27697551195564,0.344564203735129,-0.803842967299514,0.421487671425434,-0.566478807023746,0.225157390574781,-2.51592366378754,0.0118720893566199,0.042793369882493
N5.HOG0052453,,-0.0143347315917016,0.411135952261204,-0.0348661592664473,0.97218646519053,-0.841542985329989,0.334885188895072,-2.51292984352815,0.0119733143012415,0.0430851821201653
N5.HOG0050024,,-0.417256366110194,0.36761588361539,-1.1350335627683,0.256361256119454,-0.638053107289737,0.254098660221677,-2.51104475219623,0.0120374435713679,0.0432793162486668
N5.HOG0019942,,0.024518417334833,0.162978885907808,0.150439225291442,0.880418096087609,-0.208740257489089,0.0832668971363207,-2.50688166207694,0.012180148231137,0.0437369150671639
N5.HOG0001051,,-0.0311135767484291,0.253304469427118,-0.122830745224499,0.902241127434135,-0.355112039927395,0.141780230776398,-2.50466541056378,0.0122567279105858,0.0439562123699182
N5.HOG0062699,,0.177585707888748,0.153333006010236,1.15817013250815,0.246794614281558,-0.194491802394114,0.0777204114013735,-2.50245461761255,0.0123335436746001,0.044175801023466
N5.HOG0059122,,0.0038612742789079,0.439584061077555,0.0087839269454919,0.992991530432937,-1.42057982603482,0.568204435396695,-2.50012097326034,0.0124150903814763,0.0443994412106559
N5.HOG0068499,,-0.154773043729461,0.301929623937743,-0.512612978186516,0.608222073011875,-0.452534404157558,0.181030242339546,-2.49977240437414,0.0124273116508611,0.0443994412106559
N5.HOG0060293,,0.22129769664309,0.189416809838214,1.168310757805,0.242681437553986,-0.247442643540279,0.0989714685475364,-2.5001411737306,0.0124143824536711,0.0443994412106559
N5.HOG0065713,,-0.339706900296821,0.31570076974034,-1.0760407729643,0.281909021854863,-0.483769871260351,0.19370661230714,-2.49743602192211,0.0125095036024169,0.0446743202186949
N5.HOG0064895,,0.237401814614856,0.127686704003212,1.85925242935932,0.0629913664016965,-0.158543454409113,0.0634945650978507,-2.49696102595211,0.0125262723146402,0.044696660710339
N5.HOG0033753,,-0.111985886584715,0.320276908078612,-0.349653327355178,0.726598884555195,-0.494453986418645,0.198091081293439,-2.49609413604136,0.0125569273158709,0.0447684717001175
N5.HOG0039398,,-0.245924955727499,0.416353189338398,-0.590664277409005,0.554745387688463,-0.857059373286667,0.343448107243375,-2.49545522368925,0.0125795630630623,0.0448115957352891
N5.HOG0052874,,-0.107937733623177,0.290944905524921,-0.370990285698376,0.710644767135547,-0.427340334753067,0.17128375355611,-2.49492626055207,0.0125983307954712,0.0448596578392457
N5.HOG0054057,,0.265966248786166,0.203628037807691,1.30613765987053,0.191505748047569,-0.268605554049929,0.107769798241753,-2.49240101060024,0.0126882693039622,0.0450478576306852
N5.HOG0047415,,0.325668423500272,0.274644365576161,1.18578228545512,0.235708288966253,-0.392892671421765,0.157780102581866,-2.49012812764467,0.0127697050665622,0.0453180615337031
N5.HOG0064136,,0.263421120532092,0.370642339113702,0.710715136219993,0.477260778103966,-0.637503103984708,0.256078849386095,-2.48947972670532,0.0127930214479904,0.0453629428485773
N5.HOG0067060,,0.248578895697907,0.236418545794193,1.05143568522877,0.293058533463718,-0.322315709024254,0.129467545930061,-2.48954830115008,0.0127905537429739,0.0453629428485773
N5.HOG0063079,,0.389658116278662,0.177888070207597,2.19046794888453,0.0284903168040879,-0.228669890838355,0.0919257217164712,-2.48755067209206,0.0128626128362564,0.0455337549809316
N5.HOG0039715,,-0.5202371252761,0.347807121197228,-1.49576329399274,0.134715349787614,-0.564302107677803,0.226893457191198,-2.48707968340523,0.0128796547252692,0.0455372092913523
N5.HOG0054202,,-0.666140193361408,0.423935146909569,-1.57132570445617,0.116107013522018,-0.902839096449902,0.362991490380621,-2.48721835187711,0.0128746351791087,0.0455372092913523
N5.HOG0067250,,-0.0929459047670728,0.258090420259861,-0.360129231737812,0.718750493577678,-0.360349643019285,0.144973800130949,-2.48561907526599,0.0129326313435462,0.0457055086505213
N5.HOG0030383,,-0.337126192819595,1.03862720467639,-0.324588255826241,0.745492716857917,-1.14501483884735,0.461209844889841,-2.48263312575392,0.013041532690266,0.0460403753959632
N5.HOG0045133,,-0.477831561543085,0.423419091748468,-1.12850736033164,0.259105710192665,-0.89163403130223,0.359255304168891,-2.48189524540203,0.0130685687820903,0.0460901465811998
