HOG,error,coef_(Intercept)_Estimate,coef_(Intercept)_StdErr,coef_(Intercept)_z.value,coef_(Intercept)_p.value,coef_orb_weavingTRUE_Estimate,coef_orb_weavingTRUE_StdErr,coef_orb_weavingTRUE_z.value,coef_orb_weavingTRUE_p.value,p_adj_bonferroni
N5.HOG0065178,,0.0173446265211545,0.140726747360537,0.123250390181463,0.901908824115328,0.293468970385544,0.0622957502127314,4.71089872717462,2.46626775383465e-06,0.02950396113912392
N5.HOG0049750,,0.800366562725696,0.213711661592197,3.74507669241256,0.0001803386778971,-0.779281741599576,0.165481284610016,-4.70918353961346,2.48711038579684e-06,0.0297533015452876
N5.HOG0054004,,0.388898372562867,0.140242034008072,2.77305142722389,0.0055533343812537,-0.374364304901953,0.0795364843395743,-4.70682489942146,2.51604844074285e-06,0.030099487496606715
N5.HOG0033288,,0.285699770320362,0.1031393965046,2.77003531145946,0.0056050215708638,-0.254659190452562,0.05412483800216,-4.70503376735094,2.53823938852371e-06,0.030364957804909144
N5.HOG0059617,,-0.151287330144007,0.724278103462487,-0.208880165534154,0.834541788238197,-1.52295264084468,0.323725413658306,-4.70445808883006,2.5454114740138e-06,0.03045075746362709
N5.HOG0055556,,-0.329874713956658,0.284599262963909,-1.15908492004243,0.24642157205457,0.619476578182871,0.13174943358063,4.70192972635254,2.57714203278811e-06,0.03083035013824416
N5.HOG0062582,,0.289218777431393,0.111138644546153,2.60232413857888,0.0092594290768385,-0.277870641606126,0.0591578292711852,-4.69710679092601,2.63872506995002e-06,0.03156706801181209
N5.HOG0032701,,0.83496246135672,0.217155643087822,3.8449954580229,0.0001205546714683,-0.809311097982539,0.172301294500201,-4.69706916787902,2.63921097745077e-06,0.03157288092324356
N5.HOG0053439,,0.458009936873181,0.168554843995867,2.71727543400896,0.006582180589072,-0.486785488412789,0.103654347691922,-4.69623801849195,2.64996733082782e-06,0.03170155917869321
N5.HOG0049336,,0.17413716854069,0.262571710932197,0.663198514121946,0.507203423010606,0.563613543596055,0.120017871419362,4.69608014981949,2.65201514379185e-06,0.031726057165181905
N5.HOG0049403,,0.597298899006222,0.1750974732452,3.41123654120231,0.0006466896336246,-0.517227082378592,0.110174777479552,-4.69460519196045,2.671221266779e-06,0.03195582001447717
N5.HOG0059302,,0.429013459789255,0.173089465307847,2.47856482210652,0.0131912139299016,-0.507400710961846,0.108104082889662,-4.69363133564281,2.68397540002482e-06,0.03210839771049692
N5.HOG0067544,,0.115743589618187,0.146606155749098,0.789486560279714,0.429827681812815,0.304537819389492,0.064903556853683,4.69215916896565,2.70336667894683e-06,0.03234037558024092
N5.HOG0059007,,0.417869295859306,0.156849677317349,2.66413870277747,0.0077185729988112,-0.43506694552525,0.0928559126127457,-4.68539841226579,2.79415863736371e-06,0.03342651977878206
N5.HOG0044087,,1.16505017246926,0.173813510325984,6.70287465159775,2.0435875979871397e-11,-1.09254031908476,0.233216598082401,-4.6846593598743,2.80425914198406e-06,0.03354735211555531
N5.HOG0041352,,0.10158196500847,0.166398579649128,0.610473750573285,0.54154802663013,-0.474998454270262,0.101434284068167,-4.68281960713646,2.82955512387045e-06,0.033849967946862194
N5.HOG0057203,,0.157645215045346,0.209819810049991,0.751336182259371,0.452450359103646,0.439197580778358,0.0938361858730482,4.68047136285518,2.86216090873252e-06,0.034240030951167136
N5.HOG0064265,,0.416884448570568,0.167573761023107,2.48776685577333,0.0128547972965864,-0.479322267201109,0.102479315323563,-4.67725868081499,2.9073540511303e-06,0.03478067651367178
N5.HOG0062052,,0.157400115453352,0.141642788914163,1.11124693787792,0.266462072423714,0.293258709154262,0.0627012368951737,4.67708012912956,2.90988573652839e-06,0.03481096306608913
N5.HOG0064997,,0.290459360103508,0.164604412438829,1.76459036425558,0.0776326360789332,-0.466216943712841,0.0996906123735457,-4.67663837760273,2.91615842738093e-06,0.034886003266758066
N5.HOG0053780,,0.190517889085957,0.144722552179957,1.31643538768619,0.188027951479878,0.299280077032357,0.064066260420208,4.67141479882533,2.99132175058273e-06,0.035785182102221195
N5.HOG0069743,,-0.462329819277186,0.263877387526715,-1.75206304568397,0.0797629677236097,0.563313828809194,0.120606968555062,4.67065738868994,3.00237340598135e-06,0.03591739305575489
N5.HOG0038377,,0.47040068296296,0.185012681614641,2.54253210567882,0.0110052490129519,0.38342939730287,0.0822349128780281,4.66261085327076,3.12222806862276e-06,0.03735121438493408
N5.HOG0066615,,-0.0037796496422927,0.0942675532514161,-0.0400949161395147,0.968017454877281,0.195454117147958,0.0419382237102971,4.66052445373284,3.15404683783607e-06,0.03773186232103291
N5.HOG0048419,,-0.971957164175703,0.448125112671483,-2.16894152256144,0.0300871238104587,1.12058543916268,0.240686066789021,4.65579688144124,3.22729988827419e-06,0.038608188563424135
N5.HOG0030973,,-0.25005527156657,0.27196840291497,-0.919427657354555,0.357871928555839,0.580967245228034,0.124783949176365,4.65578505138442,3.2274852238167e-06,0.038610405732519185
N5.HOG0066135,,0.203033141684178,0.172998511818324,1.1736120707061,0.240550444119401,-0.500358330191307,0.107475181172369,-4.65557093957193,3.23084137062899e-06,0.03865055531683461
N5.HOG0057164,,0.443295390432785,0.229928977241179,1.92796660843579,0.0538592796788835,-0.95998366847855,0.206247865324936,-4.65451444535501,3.24745070778532e-06,0.03884925281723579
N5.HOG0064036,,0.373240152436679,0.119604276228839,3.12062548434772,0.0018046739042538,-0.300134228081368,0.0645640779770357,-4.64862563650518,3.34154062073054e-06,0.03997485044579945
N5.HOG0062093,,0.404860046869997,0.223214866104672,1.81376829390989,0.0697134057728805,-0.851238681059447,0.183258083124435,-4.64502665610358,3.40032547761675e-06,0.040678093688729176
N5.HOG0032784,,0.59052274397209,0.197729246510683,2.98652199607803,0.0028217053830373,-0.630742875416629,0.135882505841,-4.64182546173148,3.45344524806874e-06,0.04131356550264634
N5.HOG0063558,,0.466235866597402,0.15232413963934,3.06081404891775,0.0022073613629828,-0.410673179389505,0.0886132751074733,-4.63444307742182,3.5789969569555e-06,0.042815540596058646
N5.HOG0058409,,0.439726328037319,0.174973471331595,2.5131028417673,0.0119674442433218,-0.505515463836784,0.109125344824364,-4.63242947502621,3.61399465030336e-06,0.043234218001579096
N5.HOG0060355,,0.414778401959391,0.22628603116963,1.83298279533862,0.0668051296850663,-0.877843827244729,0.189850198919936,-4.62387625737982,3.76634602324614e-06,0.04505679747609358
N5.HOG0068688,,-0.683090951599389,0.386203857384275,-1.7687315611654,0.0769386826741907,0.891618714511772,0.19306995094648,4.61811229629895,3.87246684292814e-06,0.04632632084194934
N5.HOG0055394,,0.349944784009488,0.143543866783969,2.43789436532421,0.014773090322448,-0.376365389711451,0.0815215864937326,-4.61675742461644,3.89782435866547e-06,0.04662967280271502
N5.HOG0022741,,0.273582107722784,0.209921066958208,1.30326180067125,0.192485397647636,-0.707617544786872,0.15339541557792,-4.61302928852801,3.968423572872e-06,0.04747425120226773
N5.HOG0039422,,0.321333898678053,0.206830521569989,1.55360967152673,0.120277550929552,0.425735894304641,0.0923409005728235,4.61048020610206,4.01739892871242e-06,0.04806014338418668
N5.HOG0064840,,0.275399635276492,0.137034102543443,2.00971604998241,0.0444612502675437,-0.353060263635611,0.0765946462167005,-4.60946399095229,4.03708445757792e-06,0.04829564136600466
N5.HOG0066701,,0.203043644824026,0.124607806330021,1.62946167502757,0.103215321707061,-0.312256929554682,0.0677919086938651,-4.60610912970119,4.10273137297988e-06,0.04908097541495831
N5.HOG0060348,,0.493868670919015,0.236503633616456,2.08820753984665,0.0367791174754331,-1.0556273967851,0.229241687441798,-4.60486663034669,4.12730284653079e-06,0.049374923953047836
N5.HOG0061162,,0.178121320157975,0.154512503255611,1.15279551107464,0.248994327321708,0.314913229229418,0.0684165077443827,4.60288371347445,4.16680906713635e-06,0.049847536870152157
N5.HOG0050233,,0.637260440409073,0.211429664636953,3.01405406617523,0.0025778186264284,-0.715787642448455,0.155517496707467,-4.60261808222694,4.17212875767e-06,0.04991117632800621
N5.HOG0065991,,0.0445446072506009,0.116963991942097,0.380840346768027,0.703321718887483,-0.288436435307253,0.0626718007285008,-4.60233202101186,4.17786486905356e-06,0.04997979742848774
