GO.ID	Term	Annotated	Significant	Expected	P_value
248	GO:0006231	dTMP biosynthetic process	1	1	0.33	0.332
249	GO:0044375	regulation of peroxisome size	1	1	0.33	0.332
250	GO:0007420	brain development	1	1	0.33	0.332
251	GO:0009443	pyridoxal 5'-phosphate salvage	1	1	0.33	0.332
252	GO:0015793	glycerol transmembrane transport	1	1	0.33	0.332
253	GO:1901911	adenosine 5'-(hexahydrogen pentaphosphate) catabolic process	1	1	0.33	0.332
254	GO:2000377	regulation of reactive oxygen species metabolic process	1	1	0.33	0.332
255	GO:1990810	microtubule anchoring at mitotic spindle pole body	1	1	0.33	0.332
256	GO:0031954	positive regulation of protein autophosphorylation	1	1	0.33	0.332
257	GO:1902440	protein localization to mitotic spindle pole body	1	1	0.33	0.332
258	GO:1901098	positive regulation of autophagosome maturation	1	1	0.33	0.332
259	GO:0048254	snoRNA localization	1	1	0.33	0.332
260	GO:0046498	S-adenosylhomocysteine metabolic process	1	1	0.33	0.332
261	GO:0006086	acetyl-CoA biosynthetic process from pyruvate	1	1	0.33	0.332
262	GO:0048259	regulation of receptor-mediated endocytosis	1	1	0.33	0.332
263	GO:1901907	diadenosine pentaphosphate catabolic process	1	1	0.33	0.332
264	GO:1901909	diadenosine hexaphosphate catabolic process	1	1	0.33	0.332
265	GO:0070202	regulation of establishment of protein localization to chromosome	1	1	0.33	0.332
266	GO:1900449	regulation of glutamate receptor signaling pathway	1	1	0.33	0.332
267	GO:2001268	negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	1	1	0.33	0.332
268	GO:1901052	sarcosine metabolic process	1	1	0.33	0.332
269	GO:0031204	post-translational protein targeting to membrane, translocation	1	1	0.33	0.332
270	GO:0071543	diphosphoinositol polyphosphate metabolic process	1	1	0.33	0.332
271	GO:0001717	conversion of seryl-tRNAsec to selenocys-tRNAsec	1	1	0.33	0.332
272	GO:0106217	tRNA C3-cytosine methylation	1	1	0.33	0.332
273	GO:0031087	deadenylation-independent decapping of nuclear-transcribed mRNA	1	1	0.33	0.332
274	GO:0007112	male meiosis cytokinesis	1	1	0.33	0.332
275	GO:0045905	positive regulation of translational termination	1	1	0.33	0.332
276	GO:0034088	maintenance of mitotic sister chromatid cohesion	1	1	0.33	0.332
277	GO:0097500	receptor localization to non-motile cilium	1	1	0.33	0.332
278	GO:1990519	pyrimidine nucleotide import into mitochondrion	1	1	0.33	0.332
279	GO:0009107	lipoate biosynthetic process	1	1	0.33	0.332
280	GO:0031048	regulatory ncRNA-mediated heterochromatin formation	1	1	0.33	0.332
281	GO:0008340	determination of adult lifespan	1	1	0.33	0.332
282	GO:0002100	tRNA wobble adenosine to inosine editing	1	1	0.33	0.332
283	GO:0071376	cellular response to corticotropin-releasing hormone stimulus	1	1	0.33	0.332
284	GO:0060623	regulation of chromosome condensation	1	1	0.33	0.332
285	GO:0016260	selenocysteine biosynthetic process	1	1	0.33	0.332
286	GO:0015811	L-cystine transport	1	1	0.33	0.332
287	GO:0045717	negative regulation of fatty acid biosynthetic process	1	1	0.33	0.332
288	GO:0006878	intracellular copper ion homeostasis	1	1	0.33	0.332
